t_s,x_m,y_m
6.3,0.0189,-0.0017633557568773948
6.3020000000000005,0.018906000000000003,-0.0018237908930838222
6.304,0.018912,-0.0018830740838721035
6.306,0.018918,-0.0019411678847083315
6.308,0.018924,-0.0019980356023027498
6.3100000000000005,0.018930000000000002,-0.0020536413177860576
6.312,0.018936,-0.0021079499093965364
6.314,0.018942,-0.002160927074663706
6.316,0.018948,-0.0022125393520745044
6.3180000000000005,0.018954000000000002,-0.00226275414220832
6.32,0.01896,-0.002311539728327373
6.322,0.018966,-0.0023588652964098584
6.324,0.018972,-0.002404700954612629
6.3260000000000005,0.018978000000000002,-0.002449017752151548
6.328,0.018984,-0.002491787697587432
6.33,0.01899,-0.002532983776506037
6.332,0.018996,-0.0025725799685809465
6.3340000000000005,0.019002,-0.002610551264008586
6.336,0.019008,-0.002646873679304866
6.338,0.019014,-0.002681524272453795
6.34,0.01902,-0.0027144811573980602
6.3420000000000005,0.019026,-0.0027457235178627525
6.344,0.019032,-0.0027752316205033717
6.346,0.019038,-0.0028029868273698323
6.348,0.019044,-0.0028289716076785884
6.3500000000000005,0.01905,-0.0028531695488854675
6.352,0.019056,-0.002875565367052133
6.354,0.019062,-0.002896144916499825
6.356,0.019068,-0.0029148951987440137
6.3580000000000005,0.019074,-0.0029318043707045813
6.36,0.01908,-0.002946861752186066
6.362,0.019086000000000002,-0.0029600578326236036
6.364,0.019092,-0.002971384277089952
6.3660000000000005,0.019098,-0.0029808339315600288
6.368,0.019104000000000003,-0.0029884008274295194
6.37,0.019110000000000002,-0.002994080185284813
6.372,0.019116,-0.0029978684179217665
6.3740000000000006,0.019122000000000004,-0.002999763132611448
6.376,0.019128000000000003,-0.002999763132611448
6.378,0.019134,-0.002997868417921768
6.38,0.01914,-0.002994080185284815
6.382000000000001,0.019146000000000003,-0.0029884008274295147
6.384,0.019152000000000002,-0.002980833931560027
6.386,0.019158,-0.002971384277089956
6.388,0.019164,-0.002960057832623608
6.390000000000001,0.019170000000000003,-0.0029468617521860637
6.392,0.019176000000000002,-0.0029318043707045787
6.394,0.019182,-0.0029148951987440206
6.396,0.019188,-0.0028961449164998216
6.398000000000001,0.019194000000000003,-0.002875565367052129
6.4,0.019200000000000002,-0.0028531695488854636
6.402,0.019206,-0.0028289716076785984
6.404,0.019212,-0.0028029868273698427
6.406,0.019218,-0.002775231620503383
6.408,0.019224,-0.002745723517862747
6.41,0.01923,-0.0027144811573980546
